Result,name,Context
✅ FOUND in military_events table ,14991,"id=14991, qid='Q11264', name='Cuban Revolution', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/Fidel%20Castro%20-%20MATS%20Terminal%20Washington%201959.jpg', description='revolution in Cuba culminating in 1959', start_time='1953-07-26T00:00:00Z', end_time='1959-01-01T00:00:00Z', point_in_time='1953-07-26T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Cuban_Revolution', lat=21.5084722215, lon=-79.0171102905, depth_index='14991', depth_level=1, descendant_count=13"
✅ UPDATED in military_events table,14991,"start_time='1953-07-26T00:00:00Z', end_time='1959-01-01T00:00:00Z', point_in_time='1953-07-26T00:00:00Z'"
 fit_descendant_date updated.,14991,"start_time=1953-07-26T00:00:00Z, end_time=1959-01-01T00:00:00Z, point_in_time=1953-07-26T00:00:00Z"
✅ Updated coords and dates,14991,"name=Cuban Revolution, descendant_count=13"
✅ FOUND in military_events table ,15007,"id=15007, qid='Q28136457', name='Bamileke War', image_url=None, description='war in Cameroon', start_time='1956-12-31T00:00:00Z', end_time='1956-12-31T00:00:00Z', point_in_time='1956-12-31T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Cameroon_War', lat=3.8065, lon=10.091194, depth_index='15007', depth_level=1, descendant_count=1"
✅ UPDATED in military_events table,15007,"start_time='1956-12-31T00:00:00Z', end_time='1956-12-31T00:00:00Z', point_in_time='1956-12-31T00:00:00Z'"
 fit_descendant_date updated.,15007,"start_time=1956-12-31T00:00:00Z, end_time=1956-12-31T00:00:00Z, point_in_time=1956-12-31T00:00:00Z"
✅ Updated coords and dates,15007,"name=Bamileke War, descendant_count=1"
✅ FOUND in military_events table ,15009,"id=15009, qid='Q823730', name='First Sudanese Civil War', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/SouthernSudanMap.png', description='military conflict in Sudan (1955–1972)', start_time='1958-11-17T00:00:00Z', end_time='1958-11-17T00:00:00Z', point_in_time='1958-11-17T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/First_Sudanese_Civil_War', lat=15.60308, lon=32.52654, depth_index='15009', depth_level=1, descendant_count=1"
✅ UPDATED in military_events table,15009,"start_time='1958-11-17T00:00:00Z', end_time='1958-11-17T00:00:00Z', point_in_time='1958-11-17T00:00:00Z'"
 fit_descendant_date updated.,15009,"start_time=1958-11-17T00:00:00Z, end_time=1958-11-17T00:00:00Z, point_in_time=1958-11-17T00:00:00Z"
✅ Updated coords and dates,15009,"name=First Sudanese Civil War, descendant_count=1"
✅ FOUND in military_events table ,15013,"id=15013, qid='Q1640107', name='Ifni War', image_url=None, description='1957–1958 armed conflicts in Spanish West Africa', start_time='1957-01-12T00:00:00Z', end_time='1958-02-24T00:00:00Z', point_in_time='1957-01-12T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Ifni_War', lat=23.7474727775, lon=-11.026944444, depth_index='15013', depth_level=1, descendant_count=4"
✅ UPDATED in military_events table,15013,"start_time='1957-01-12T00:00:00Z', end_time='1958-02-24T00:00:00Z', point_in_time='1957-01-12T00:00:00Z'"
 fit_descendant_date updated.,15013,"start_time=1957-01-12T00:00:00Z, end_time=1958-02-24T00:00:00Z, point_in_time=1957-01-12T00:00:00Z"
✅ Updated coords and dates,15013,"name=Ifni War, descendant_count=4"
✅ FOUND in military_events table ,15021,"id=15021, qid='Q609836', name='Portuguese Colonial War', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/MatasdorioOnzo.jpg', description='1961–1974 armed conflicts in Africa between Portugal and independence movements', start_time='1961-02-04T00:00:00Z', end_time='1974-04-25T00:00:00Z', point_in_time='1961-12-19T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Portuguese_Colonial_War', lat=-6.692361111, lon=43.474027778, depth_index='15021', depth_level=1, descendant_count=9"
✅ UPDATED in military_events table,15021,"start_time='1961-02-04T00:00:00Z', end_time='1974-04-25T00:00:00Z', point_in_time='1961-12-19T00:00:00Z'"
 fit_descendant_date updated.,15021,"start_time=1961-02-04T00:00:00Z, end_time=1974-04-25T00:00:00Z, point_in_time=1961-12-19T00:00:00Z"
✅ Updated coords and dates,15021,"name=Portuguese Colonial War, descendant_count=9"
✅ FOUND in military_events table ,15031,"id=15031, qid='Q809687', name='First Kurdish–Iraqi War', image_url=None, description='1961–1970 conflict between Iraq and Kurdish militias', start_time='1961-12-12T00:00:00Z', end_time='1966-05-12T00:00:00Z', point_in_time='1961-12-12T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/First_Iraqi%E2%80%93Kurdish_War', lat=36.285611111, lon=44.307347222000004, depth_index='15031', depth_level=1, descendant_count=2"
✅ UPDATED in military_events table,15031,"start_time='1961-12-12T00:00:00Z', end_time='1966-05-12T00:00:00Z', point_in_time='1961-12-12T00:00:00Z'"
 fit_descendant_date updated.,15031,"start_time=1961-12-12T00:00:00Z, end_time=1966-05-12T00:00:00Z, point_in_time=1961-12-12T00:00:00Z"
✅ Updated coords and dates,15031,"name=First Kurdish–Iraqi War, descendant_count=2"
✅ FOUND in military_events table ,15038,"id=15038, qid='Q1361929', name='Indonesia–Malaysia confrontation', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/British%20forces%20in%20Borneo%20during%20Confrontation.jpg', description='military conflict (1963–1966)', start_time='1962-12-08T00:00:00Z', end_time='1990-11-03T00:00:00Z', point_in_time='1962-12-12T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Indonesia%E2%80%93Malaysia_confrontation', lat=-0.6055555555000001, lon=109.0199999995, depth_index='15038', depth_level=1, descendant_count=12"
✅ UPDATED in military_events table,15038,"start_time='1962-12-08T00:00:00Z', end_time='1990-11-03T00:00:00Z', point_in_time='1962-12-12T00:00:00Z'"
 fit_descendant_date updated.,15038,"start_time=1962-12-08T00:00:00Z, end_time=1990-11-03T00:00:00Z, point_in_time=1962-12-12T00:00:00Z"
✅ Updated coords and dates,15038,"name=Indonesia–Malaysia confrontation, descendant_count=12"
✅ FOUND in military_events table ,15052,"id=15052, qid='Q2444955', name='Rhodesian Bush War', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/RhodesiaAllies1975.png', description='civil conflict in Southern Africa from 1964 to 1979', start_time='1966-04-28T00:00:00Z', end_time='1979-09-26T00:00:00Z', point_in_time='1966-04-28T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Rhodesian_Bush_War', lat=-19.44687672, lon=31.166851389999998, depth_index='15052', depth_level=1, descendant_count=12"
✅ UPDATED in military_events table,15052,"start_time='1966-04-28T00:00:00Z', end_time='1979-09-26T00:00:00Z', point_in_time='1966-04-28T00:00:00Z'"
 fit_descendant_date updated.,15052,"start_time=1966-04-28T00:00:00Z, end_time=1979-09-26T00:00:00Z, point_in_time=1966-04-28T00:00:00Z"
✅ Updated coords and dates,15052,"name=Rhodesian Bush War, descendant_count=12"
✅ FOUND in military_events table ,15066,"id=15066, qid='Q782474', name='Chadian Civil War of 1965–1979', image_url=None, description='rebellion against Presidents François Tombalbaye and Félix Malloum', start_time='1979-02-12T00:00:00Z', end_time='1979-02-15T00:00:00Z', point_in_time='1979-02-12T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Chadian_Civil_War_(1965%E2%80%931979)', lat=12.11, lon=15.05, depth_index='15066', depth_level=1, descendant_count=1"
✅ UPDATED in military_events table,15066,"start_time='1979-02-12T00:00:00Z', end_time='1979-02-15T00:00:00Z', point_in_time='1979-02-12T00:00:00Z'"
 fit_descendant_date updated.,15066,"start_time=1979-02-12T00:00:00Z, end_time=1979-02-15T00:00:00Z, point_in_time=1979-02-12T00:00:00Z"
✅ Updated coords and dates,15066,"name=Chadian Civil War of 1965–1979, descendant_count=1"
✅ FOUND in military_events table ,15072,"id=15072, qid='Q8690', name='Cultural Revolution', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/1967-02%201967%E5%B9%B4%E7%9A%84%E7%BA%A2%E5%8D%AB%E5%85%B5.jpg', description='1966–1976 Maoist sociopolitical movement in China', start_time='1967-02-11T00:00:00Z', end_time='1976-04-05T00:00:00Z', point_in_time='1967-02-11T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Cultural_Revolution', lat=32.482372222, lon=109.550140444, depth_index='15072', depth_level=1, descendant_count=4"
✅ UPDATED in military_events table,15072,"start_time='1967-02-11T00:00:00Z', end_time='1976-04-05T00:00:00Z', point_in_time='1967-02-11T00:00:00Z'"
 fit_descendant_date updated.,15072,"start_time=1967-02-11T00:00:00Z, end_time=1976-04-05T00:00:00Z, point_in_time=1967-02-11T00:00:00Z"
✅ Updated coords and dates,15072,"name=Cultural Revolution, descendant_count=4"
✅ FOUND in military_events table ,15077,"id=15077, qid='Q1993848', name='South African Border War', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/SWAPO%20and%20SA%20operations%201978-1980%2C%20Angola%20civil%20war%20es.png', description='war on the border of South West Africa/Namibia and Angola', start_time='1976-11-01T00:00:00Z', end_time='1980-07-30T00:00:00Z', point_in_time='1976-11-01T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/South_African_Border_War', lat=-14.83635, lon=15.63555, depth_index='15077', depth_level=1, descendant_count=4"
✅ UPDATED in military_events table,15077,"start_time='1976-11-01T00:00:00Z', end_time='1980-07-30T00:00:00Z', point_in_time='1976-11-01T00:00:00Z'"
 fit_descendant_date updated.,15077,"start_time=1976-11-01T00:00:00Z, end_time=1980-07-30T00:00:00Z, point_in_time=1976-11-01T00:00:00Z"
✅ Updated coords and dates,15077,"name=South African Border War, descendant_count=4"
✅ FOUND in military_events table ,15082,"id=15082, qid='Q979845', name='Naxalite–Maoist insurgency', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/The%20Red%20Corridor%20ver%201.PNG', description='armed conflict in India between the state and Maoists', start_time='1970-01-01T00:00:00Z', end_time='2025-05-21T00:00:00Z', point_in_time='1970-01-01T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Naxalite%E2%80%93Maoist_insurgency', lat=21.8592448885, lon=83.750016665, depth_index='15082', depth_level=1, descendant_count=15"
✅ UPDATED in military_events table,15082,"start_time='1970-01-01T00:00:00Z', end_time='2025-05-21T00:00:00Z', point_in_time='1970-01-01T00:00:00Z'"
 fit_descendant_date updated.,15082,"start_time=1970-01-01T00:00:00Z, end_time=2025-05-21T00:00:00Z, point_in_time=1970-01-01T00:00:00Z"
✅ Updated coords and dates,15082,"name=Naxalite–Maoist insurgency, descendant_count=15"
✅ FOUND in military_events table ,15098,"id=15098, qid='Q49077', name='Six-Day War', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/%D7%A6%D7%A0%D7%97%D7%A0%D7%99%D7%9D%20%D7%91%D7%9B%D7%95%D7%AA%D7%9C%20%D7%94%D7%9E%D7%A2%D7%A8%D7%91%D7%99.jpg', description='1967 war between Israel and Egypt, Jordan, and Syria', start_time='1967-05-17T00:00:00Z', end_time='1967-07-14T00:00:00Z', point_in_time='1967-05-17T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Six-Day_War', lat=27.612855, lon=35.352777777499995, depth_index='15098', depth_level=1, descendant_count=15"
✅ UPDATED in military_events table,15098,"start_time='1967-05-17T00:00:00Z', end_time='1967-07-14T00:00:00Z', point_in_time='1967-05-17T00:00:00Z'"
 fit_descendant_date updated.,15098,"start_time=1967-05-17T00:00:00Z, end_time=1967-07-14T00:00:00Z, point_in_time=1967-05-17T00:00:00Z"
✅ Updated coords and dates,15098,"name=Six-Day War, descendant_count=15"
✅ FOUND in military_events table ,15114,"id=15114, qid='Q829875', name='Nigerian Civil War', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/Biafra%20independent%20state%20map-en.svg', description='violent conflict within Nigeria', start_time='1966-05-01T00:00:00Z', end_time='1970-01-12T00:00:00Z', point_in_time='1966-10-01T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Nigerian_Civil_War', lat=7.7415, lon=6.969722222, depth_index='15114', depth_level=1, descendant_count=13"
✅ UPDATED in military_events table,15114,"start_time='1966-05-01T00:00:00Z', end_time='1970-01-12T00:00:00Z', point_in_time='1966-10-01T00:00:00Z'"
 fit_descendant_date updated.,15114,"start_time=1966-05-01T00:00:00Z, end_time=1970-01-12T00:00:00Z, point_in_time=1966-10-01T00:00:00Z"
✅ Updated coords and dates,15114,"name=Nigerian Civil War, descendant_count=13"
✅ FOUND in military_events table ,15136,"id=15136, qid='Q126065', name='Iranian Revolution', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/Mass%20demonstration%20in%20Iran%2C%20date%20unknown.jpg', description='1978–1979 revolution that overthrew the monarchy', start_time='1978-01-09T00:00:00Z', end_time='1982-04-01T00:00:00Z', point_in_time='1978-01-09T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Iranian_Revolution', lat=33.012033333, lon=49.836361111, depth_index='15136', depth_level=1, descendant_count=5"
✅ UPDATED in military_events table,15136,"start_time='1978-01-09T00:00:00Z', end_time='1982-04-01T00:00:00Z', point_in_time='1978-01-09T00:00:00Z'"
 fit_descendant_date updated.,15136,"start_time=1978-01-09T00:00:00Z, end_time=1982-04-01T00:00:00Z, point_in_time=1978-01-09T00:00:00Z"
✅ Updated coords and dates,15136,"name=Iranian Revolution, descendant_count=5"
✅ FOUND in military_events table ,15142,"id=15142, qid='Q611071', name='Chadian–Libyan War', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Aouzou%20stip%20chad-svg.svg', description='1978–1987 series of military campaigns', start_time='1980-03-22T00:00:00Z', end_time='2014-08-01T00:00:00Z', point_in_time='1980-03-22T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Chadian%E2%80%93Libyan_War', lat=16.9627777775, lon=18.440555500000002, depth_index='15142', depth_level=1, descendant_count=8"
✅ UPDATED in military_events table,15142,"start_time='1980-03-22T00:00:00Z', end_time='2014-08-01T00:00:00Z', point_in_time='1980-03-22T00:00:00Z'"
 fit_descendant_date updated.,15142,"start_time=1980-03-22T00:00:00Z, end_time=2014-08-01T00:00:00Z, point_in_time=1980-03-22T00:00:00Z"
✅ Updated coords and dates,15142,"name=Chadian–Libyan War, descendant_count=8"
✅ FOUND in military_events table ,15151,"id=15151, qid='Q202465', name='Uganda–Tanzania War', image_url=None, description='1978–1979 armed conflict in East Africa', start_time='1979-01-21T00:00:00Z', end_time='1979-04-11T00:00:00Z', point_in_time='1979-01-01T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Uganda%E2%80%93Tanzania_War', lat=0.14125, lon=31.9980555555, depth_index='15151', depth_level=1, descendant_count=5"
✅ UPDATED in military_events table,15151,"start_time='1979-01-21T00:00:00Z', end_time='1979-04-11T00:00:00Z', point_in_time='1979-01-01T00:00:00Z'"
 fit_descendant_date updated.,15151,"start_time=1979-01-21T00:00:00Z, end_time=1979-04-11T00:00:00Z, point_in_time=1979-01-01T00:00:00Z"
✅ Updated coords and dates,15151,"name=Uganda–Tanzania War, descendant_count=5"
✅ FOUND in military_events table ,15157,"id=15157, qid='Q5163326', name='consolidation of the Iranian Revolution', image_url=None, description='turbulent process of Islamic Republic stabilization', start_time='1979-01-01T00:00:00Z', end_time='1982-01-25T00:00:00Z', point_in_time='1979-01-01T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Aftermath_of_the_Iranian_Revolution', lat=34.0833, lon=52.29325, depth_index='15157', depth_level=1, descendant_count=5"
✅ UPDATED in military_events table,15157,"start_time='1979-01-01T00:00:00Z', end_time='1982-01-25T00:00:00Z', point_in_time='1979-01-01T00:00:00Z'"
 fit_descendant_date updated.,15157,"start_time=1979-01-01T00:00:00Z, end_time=1982-01-25T00:00:00Z, point_in_time=1979-01-01T00:00:00Z"
✅ Updated coords and dates,15157,"name=consolidation of the Iranian Revolution, descendant_count=5"
✅ FOUND in military_events table ,15163,"id=15163, qid='Q82664', name='Iran–Iraq War', image_url='http://commons.wikimedia.org/wiki/Special:FilePath/Iran-Iraq%20War%20Montage.png', description='1980-1988 war between Iran and Iraq', start_time='1980-09-22T00:00:00Z', end_time='1989-06-01T00:00:00Z', point_in_time='1980-09-22T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Iran%E2%80%93Iraq_War', lat=31.33735, lon=46.3722085, depth_index='15163', depth_level=1, descendant_count=47"
✅ UPDATED in military_events table,15163,"start_time='1980-09-22T00:00:00Z', end_time='1989-06-01T00:00:00Z', point_in_time='1980-09-22T00:00:00Z'"
 fit_descendant_date updated.,15163,"start_time=1980-09-22T00:00:00Z, end_time=1989-06-01T00:00:00Z, point_in_time=1980-09-22T00:00:00Z"
✅ Updated coords and dates,15163,"name=Iran–Iraq War, descendant_count=47"
✅ FOUND in military_events table ,15216,"id=15216, qid='Q48249', name='Falklands War', image_url=None, description='undeclared war between Argentina and the United Kingdom in 1982', start_time='1982-01-01T00:00:00Z', end_time='1982-06-20T00:00:00Z', point_in_time='1982-01-01T00:00:00Z', wiki_url='https://en.wikipedia.org/wiki/Falklands_War', lat=-11.659444445000002, lon=-33.46472222, depth_index='15216', depth_level=1, descendant_count=27"
